,0.Event.text,0.Event.words,0.Event.keywords,0.Date.text,0.Date.words,0.Date.keywords,1.Event.text,1.Event.words,1.Event.keywords,1.Date.text,1.Date.words,1.Date.keywords,2.Event.text,2.Event.words,2.Event.keywords,2.Date.text,2.Date.words,2.Date.keywords
0,"German armies marched into France in early June 1940. By June 14, 1940 Paris was in German hands without a fight or any resistance. The speed and force with which Germany conducted the war became known as ‘blitzkrieg’ or lightning war. It used armoured tanks, aerial bombardment, and infantry and with the speed of lightning. France,Poland, Belgium and Holland fell to blitzkrieg. German soldiers march near the Arc de Triomphe in Paris, June 14, 1940 Battle of BritainGerman attack on Britain began in August 1940. The German plan was to bomb Britain into surrendering.","['German armies', 'marched', 'into', 'France', 'in', 'early June 1940', '.', 'By', 'June 14, 1940', 'Paris', 'was', 'in', 'German hands', 'without', 'a fight', 'or', 'any resistance', '.', 'The speed', 'and', 'force', 'with', 'which', 'Germany', 'conducted', 'the war', 'became', 'known', 'as', '‘', 'blitzkrieg', '’', 'or', 'lightning war', '.', 'It', 'used', 'armoured tanks', ',', 'aerial bombardment', ',', 'and', 'infantry', 'and', 'with', 'the speed', 'of', 'lightning', '.', 'France', ',', 'Poland', ',', 'Belgium', 'and', 'Holland', 'fell', 'to', 'blitzkrieg', '.', 'German soldiers', 'march', 'near', 'the Arc de Triomphe', 'in', 'Paris', ',', 'June 14, 1940', 'Battle', 'of', 'BritainGerman attack', 'on', 'Britain', 'began', 'in', 'August 1940', '.', 'The German plan', 'was', 'to', 'bomb', 'Britain', 'into', 'surrendering', '.']","['german', 'france', 'early', 'june', '1940', 'june', '14', ',', '1940', 'paris', 'german', 'germany', 'france', 'poland', 'belgium', 'holland', 'german', 'the', 'arc', 'de', 'triomphe', 'paris', 'june', '14', ',', '1940', 'battle', 'britaingerman', 'britain', 'august', '1940', 'german', 'britain']","early June 1940, June 14, 1940, June 14, 1940, August 1940","['early June 1940', ',', 'June', '14', ',', '1940', ',', 'June 14, 1940', ',', 'August 1940']","['early', 'june', '1940', 'june', '14', ',', '1940', 'august', '1940']","There was an intense carpet bombing of England, particularly London, so much so that the British Government evacuated people particularly children to the countryside. In the city, the underground railway network proved to be a very useful bomb shelter.","['There', 'was', 'an intense carpet bombing', 'of', 'England', ',', 'particularly London', ',', 'so', 'much', 'so', 'that', 'the British Government', 'evacuated', 'people', 'particularly children', 'to', 'the countryside', '.', 'In', 'the city', ',', 'the underground railway network', 'proved', 'to', 'be', 'a very useful bomb shelter', '.']","['england', 'london', 'the', 'british', 'government']",No date identified,"['No date', 'identified']",[],"USA had remained neutral during the war in Europe, but for national security reasons, theydecided to give ‘logistic support’ to Britain and China. Japan resented this support to China and the only military force that they feared was the US Pacific fleet based at Pearl Harbour in Hawaii. On December 7, 1941, under the premiership of General Tojo, a surprise attack was launched on Pearl Habour destroying ships and airfields and killing over 3700 people. In retaliation, on December 8, 1941, USA joined the war.","['USA', 'had', 'remained', 'neutral', 'during', 'the war', 'in', 'Europe', ',', 'but', 'for', 'national security reasons', ',', 'theydecided', 'to', 'give', '‘logistic support', '’', 'to', 'Britain', 'and', 'China', '.', 'Japan', 'resented', 'this support', 'to', 'China', 'and', 'the only military force', 'that', 'they', 'feared', 'was', 'the US Pacific fleet', 'based', 'at', 'Pearl Harbour', 'in', 'Hawaii', '.', 'On', 'December 7, 1941', ',', 'under', 'the premiership', 'of', 'General Tojo', ',', 'a surprise attack', 'was', 'launched', 'on', 'Pearl Habour destroying ships', 'and', 'airfields', 'and', 'killing', 'over 3700 people', '.', 'In', 'retaliation', ',', 'on', 'December 8, 1941', ',', 'USA', 'joined', 'the war', '.']","['usa', 'britain', 'china', 'japan', 'china', 'us', 'pacific', 'pearl', 'harbour', 'hawaii', 'december', '7', ',', '1941', 'general', 'tojo', 'pearl', 'habour', 'december', '8', ',', '1941', 'usa']","December 7, 1941, December 8, 1941","['December 7, 1941,', 'December 8, 1941']","['december', '7', ',', '1941', ',', 'december', '8', ',', '1941']"
